Year,Month,Date,LTER_Site,Station,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm,Daily_windsp_mean_msec,FLAG_Daily_windsp_mean_msec,Daily_Windspeed_AbsMax_m_s,Daily_globalrad_total_jcm2,FLAG_Daily_globalrad_total_mjm2,Moss,Soil20cm,Comments
1996,3,19960329,ARC,TLKMAIN,-13.9,,-6.1,,-18.3,,0.0,E,3.7,,6.8,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,3,19960330,ARC,TLKMAIN,-13.3,,-8.2,,-20.4,,0.0,E,4.7,,10.9,#N/A,,-8,-7,Using Imnavait SNOTEL precipitation data.
1996,3,19960331,ARC,TLKMAIN,-11.8,,-7.1,,-15.3,,0.0,E,4.1,,7.6,#N/A,,-8,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960401,ARC,TLKMAIN,-13.7,,-10.5,,-19.0,,0.0,E,3.5,,8.2,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960402,ARC,TLKMAIN,-22.0,,-14.3,,-33.0,,0.0,E,2.5,,6.6,#N/A,,-8,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960403,ARC,TLKMAIN,-28.8,,-17.3,,-35.0,,0.0,E,2.8,,5.1,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960404,ARC,TLKMAIN,-29.8,,-20.6,,-36.3,,5.1,E,2.1,,4.3,#N/A,,-9,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960405,ARC,TLKMAIN,-25.8,,-15.6,,-32.1,,5.1,E,1.7,,4.4,#N/A,,-9,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960406,ARC,TLKMAIN,-18.6,,-9.8,,-26.2,,0.0,E,1.2,,3.5,#N/A,,-9,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960407,ARC,TLKMAIN,-9.5,,1.9,,-16.2,,0.0,E,2.0,,6.1,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960408,ARC,TLKMAIN,-15.9,,-8.5,,-27.0,,0.0,E,2.8,,9.2,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960409,ARC,TLKMAIN,-20.3,,-14.3,,-29.1,,0.0,E,4.4,,7.9,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960410,ARC,TLKMAIN,-14.5,,-4.9,,-20.7,,0.0,E,3.7,,7.1,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960411,ARC,TLKMAIN,-14.1,,-3.1,,-23.0,,0.0,E,3.1,,5.9,#N/A,,-8,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960412,ARC,TLKMAIN,-20.8,,-6.5,,-31.5,,0.0,E,1.8,,4.5,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960413,ARC,TLKMAIN,-24.1,,-9.1,,-31.6,,0.0,E,2.0,,4.4,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960414,ARC,TLKMAIN,-24.1,,-13.6,,-33.8,,0.0,E,2.9,,6.3,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960415,ARC,TLKMAIN,-27.5,,-12.1,,-35.6,,0.0,E,2.0,,4.9,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960416,ARC,TLKMAIN,-27.1,,-17.8,,-36.1,,0.0,E,1.7,,3.8,#N/A,,-9,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960417,ARC,TLKMAIN,-9.8,,3.5,,-24.0,,5.1,E,2.5,,9.6,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960418,ARC,TLKMAIN,-0.8,,6.5,,-6.4,,0.0,E,4.1,,10.0,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960419,ARC,TLKMAIN,-6.5,,2.8,,-15.9,,0.0,E,2.0,,4.3,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960420,ARC,TLKMAIN,-6.1,,4.3,,-15.5,,0.0,E,2.6,,6.3,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960421,ARC,TLKMAIN,-5.0,,10.2,,-15.9,,0.0,E,2.5,,5.6,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960422,ARC,TLKMAIN,-13.8,,-0.2,,-24.7,,0.0,E,1.8,,5.1,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960423,ARC,TLKMAIN,-23.2,,-16.3,,-28.8,,0.0,E,2.3,,5.5,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960424,ARC,TLKMAIN,-25.8,,-15.8,,-32.8,,0.0,E,2.6,,4.8,#N/A,,-8,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960425,ARC,TLKMAIN,-26.7,,-16.9,,-33.8,,0.0,E,2.3,,4.3,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960426,ARC,TLKMAIN,-22.7,,-13.0,,-29.1,,0.0,E,2.1,,4.9,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960427,ARC,TLKMAIN,-15.1,,-1.4,,-27.8,,0.0,E,1.5,,5.3,#N/A,,-8,-8,Using Imnavait SNOTEL precipitation data.
1996,4,19960428,ARC,TLKMAIN,-6.9,,5.1,,-14.9,,0.0,E,2.7,,5.8,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960429,ARC,TLKMAIN,-13.4,,-5.2,,-16.6,,0.0,E,2.0,,5.0,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,4,19960430,ARC,TLKMAIN,-14.0,,-7.9,,-18.9,,0.0,E,1.4,,3.8,#N/A,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,5,19960501,ARC,TLKMAIN,-15.2,,-3.2,,-23.6,,0.0,E,1.3,,4.2,2324,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,5,19960502,ARC,TLKMAIN,-12.8,,-4.8,,-21.4,,0.0,E,3.0,,6.3,2237,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,5,19960503,ARC,TLKMAIN,-7.6,,5.2,,-15.6,,0.0,E,2.5,,5.2,2224,,-7,-7,Using Imnavait SNOTEL precipitation data.
1996,5,19960504,ARC,TLKMAIN,-3.5,,3.3,,-10.8,,0.0,E,3.4,,5.6,2313,,-6,-6,Using Imnavait SNOTEL precipitation data.
1996,5,19960505,ARC,TLKMAIN,0.5,,7.2,,-5.1,,0.0,E,2.2,,4.9,1658,,-6,-6,Using Imnavait SNOTEL precipitation data.
1996,5,19960506,ARC,TLKMAIN,2.3,,10.4,,-3.0,,0.0,E,1.7,,4.1,2130,,-5,-5,Using Imnavait SNOTEL precipitation data.
1996,5,19960507,ARC,TLKMAIN,1.2,,6.7,,-4.2,,5.1,E,2.8,,5.5,2196,,-4,-5,Using Imnavait SNOTEL precipitation data.
1996,5,19960508,ARC,TLKMAIN,1.0,,5.3,,-0.8,,0.0,E,2.3,,5.2,2032,,-3,-4,Using Imnavait SNOTEL precipitation data.
1996,5,19960509,ARC,TLKMAIN,2.7,,7.3,,-1.6,,0.0,E,2.7,,6.1,2141,,-1,-2,Using Imnavait SNOTEL precipitation data.
1996,5,19960510,ARC,TLKMAIN,2.8,,5.3,,0.0,,1.5,,2.7,,5.7,1182,,0,-1,0
1996,5,19960511,ARC,TLKMAIN,1.7,,2.9,,0.2,,3.3,,2.4,,4.9,825,,0,-1,0
1996,5,19960512,ARC,TLKMAIN,3.6,,11.6,,-2.7,,0.0,,1.4,,3.3,2499,,0,-1,0
1996,5,19960513,ARC,TLKMAIN,-0.8,,1.0,,-3.3,,1.3,,3.8,,9.2,973,,0,-1,0
1996,5,19960514,ARC,TLKMAIN,-2.5,,0.5,,-4.7,,0.3,,3.6,,8.8,1394,,-1,-1,0
1996,5,19960515,ARC,TLKMAIN,-0.8,,2.8,,-5.3,,0.5,,3.6,,6.8,2083,,0,-1,0
1996,5,19960516,ARC,TLKMAIN,-4.6,,-0.5,,-6.3,,2.5,,2.8,,5.9,1846,,0,-1,0
1996,5,19960517,ARC,TLKMAIN,-5.3,,-1.9,,-10.9,,0.0,,2.6,,5.9,2279,,0,-1,0
1996,5,19960518,ARC,TLKMAIN,-6.9,,0.8,,-13.3,,3.3,,3.4,,7.0,2161,,0,-1,0
1996,5,19960519,ARC,TLKMAIN,-8.0,,-4.2,,-13.9,,0.0,,5.1,,9.9,2520,,0,-1,0
1996,5,19960520,ARC,TLKMAIN,-8.2,,-6.6,,-9.1,,0.0,,5.1,,7.4,1973,,-1,-1,0
1996,5,19960521,ARC,TLKMAIN,-0.8,,8.2,,-7.6,,0.0,,1.7,,5.2,2667,,-1,-1,0
1996,5,19960522,ARC,TLKMAIN,4.2,,9.4,,-3.1,,0.0,,2.5,,5.0,2433,,1,-1,0
1996,5,19960523,ARC,TLKMAIN,7.5,,13.6,,0.8,,0.0,,5.6,,8.1,2639,,2,0,0
1996,5,19960524,ARC,TLKMAIN,8.8,,14.1,,3.4,,0.0,,4.4,,10.1,2022,,3,0,0
1996,5,19960525,ARC,TLKMAIN,5.1,,9.3,,1.4,,0.5,,2.2,,7.1,1464,,3,0,0
1996,5,19960526,ARC,TLKMAIN,5.9,,12.9,,-2.1,,0.0,,1.7,,3.7,2699,,5,0,0
1996,5,19960527,ARC,TLKMAIN,8.2,,12.6,,0.7,,0.0,,3.8,,7.8,2679,,5,0,0
1996,5,19960528,ARC,TLKMAIN,5.0,,8.6,,2.1,,5.3,,2.4,,7.6,1480,,4,0,0
1996,5,19960529,ARC,TLKMAIN,8.9,,13.8,,2.0,,0.8,,3.7,,7.8,2322,,4,0,0
1996,5,19960530,ARC,TLKMAIN,4.0,,7.3,,2.6,,5.6,,2.9,,7.9,763,,3,0,0
1996,5,19960531,ARC,TLKMAIN,6.3,,11.9,,1.2,,0.0,,1.5,,5.4,2200,,6,0,0
1996,6,19960601,ARC,TLKMAIN,10.6,,16.8,,3.4,,3.0,,4.2,,8.9,2351,,6,1,0
1996,6,19960602,ARC,TLKMAIN,1.7,,4.3,,0.0,,13.7,,4.4,,10.1,707,,2,1,0
1996,6,19960603,ARC,TLKMAIN,1.4,,4.2,,-2.7,,7.1,,7.1,,14.3,985,,1,0,0
1996,6,19960604,ARC,TLKMAIN,-3.3,,0.3,,-6.0,,0.3,,4.2,,8.8,2438,,2,0,0
1996,6,19960605,ARC,TLKMAIN,5.1,,11.2,,-4.2,,0.0,,6.1,,10.3,1974,,2,1,0
1996,6,19960606,ARC,TLKMAIN,7.6,,11.1,,5.5,,9.7,,2.9,,5.1,832,,4,1,0
1996,6,19960607,ARC,TLKMAIN,7.2,,12.5,,2.9,,0.5,,3.6,,10.5,1533,,5,2,0
1996,6,19960608,ARC,TLKMAIN,6.0,,10.9,,1.7,,0.0,,4.2,,8.5,1679,,4,1,0
1996,6,19960609,ARC,TLKMAIN,5.4,,8.8,,3.3,,4.6,,3.8,,9.7,1690,,5,1,0
1996,6,19960610,ARC,TLKMAIN,2.0,,4.5,,0.1,,0.0,,2.7,,5.6,1265,,4,1,0
1996,6,19960611,ARC,TLKMAIN,5.9,,14.6,,-0.1,,0.3,,3.7,,7.6,2223,,5,1,0
1996,6,19960612,ARC,TLKMAIN,9.7,,13.9,,4.2,,0.0,,4.9,,9.8,2507,,7,2,0
1996,6,19960613,ARC,TLKMAIN,9.9,,14.4,,8.4,,0.0,,3.4,,10.5,1909,,6,2,Replaced logger daily with average of hourly data; chaning program lost itermediate storage values
1996,6,19960614,ARC,TLKMAIN,13.2,,19.3,,3.7,,0.0,,4.0,,8.9,2780,,7,2,0
1996,6,19960615,ARC,TLKMAIN,14.6,E,19.9,E,5.8,E,0.0,,3.5,,#N/A,2156,,7,3,Used Tussock data
1996,6,19960616,ARC,TLKMAIN,16.0,,19.0,,9.2,,0.0,,3.6,,6.8,3195,,9,3,0
1996,6,19960617,ARC,TLKMAIN,12.9,,18.6,,9.8,,0.0,,3.4,,7.1,2867,,8,3,0
1996,6,19960618,ARC,TLKMAIN,14.2,,17.2,,10.7,,0.0,,3.5,,5.7,2228,,8,3,0
1996,6,19960619,ARC,TLKMAIN,14.3,,20.4,,8.2,,0.0,,3.3,,11.5,1977,,8,4,0
1996,6,19960620,ARC,TLKMAIN,12.1,,18.7,,7.3,,0.5,,3.3,,10.3,1782,,7,4,0
1996,6,19960621,ARC,TLKMAIN,12.1,,17.3,,7.8,,0.0,,2.1,,8.1,2108,,9,4,0
1996,6,19960622,ARC,TLKMAIN,10.6,,15.8,,4.6,,5.3,,3.0,,8.6,1476,,7,4,0
1996,6,19960623,ARC,TLKMAIN,3.7,,7.3,,0.1,,4.6,,3.4,,7.3,1776,,6,3,0
1996,6,19960624,ARC,TLKMAIN,9.7,,15.2,,0.8,,0.0,,3.0,,9.6,1562,,6,3,0
1996,6,19960625,ARC,TLKMAIN,4.8,,8.4,,2.2,,3.8,,3.1,,7.4,1489,,6,3,0
1996,6,19960626,ARC,TLKMAIN,3.0,,5.7,,0.9,,0.5,,3.2,,6.1,1154,,5,3,0
1996,6,19960627,ARC,TLKMAIN,3.6,,5.9,,1.6,,0.3,,3.6,,5.6,1249,,5,3,0
1996,6,19960628,ARC,TLKMAIN,4.8,,8.7,,2.5,,0.5,,4.3,,8.1,1426,,5,3,0
1996,6,19960629,ARC,TLKMAIN,5.9,,8.3,,2.6,,0.3,,3.1,,6.0,1075,,5,3,0
1996,6,19960630,ARC,TLKMAIN,8.4,,11.3,,3.7,,0.0,,2.7,,6.5,2051,,6,3,0
1996,7,19960701,ARC,TLKMAIN,11.2,,17.6,,0.4,,0.0,,2.6,,5.7,2747,,8,3,0
1996,7,19960702,ARC,TLKMAIN,12.5,,18.7,,6.2,,0.0,,3.3,,9.0,2857,,9,4,0
1996,7,19960703,ARC,TLKMAIN,12.7,,16.6,,5.9,,0.3,,2.0,,7.1,2115,,9,5,0
1996,7,19960704,ARC,TLKMAIN,12.8,,17.8,,6.4,,0.5,,2.6,,6.0,1855,,9,5,0
1996,7,19960705,ARC,TLKMAIN,13.4,,17.8,,6.3,,0.3,,2.8,,8.0,1908,,8,5,0
1996,7,19960706,ARC,TLKMAIN,12.5,,17.1,,8.9,,2.5,,3.3,,10.3,981,,8,5,0
1996,7,19960707,ARC,TLKMAIN,12.1,,16.3,,6.7,,0.5,,2.8,,5.7,1378,,8,5,0
1996,7,19960708,ARC,TLKMAIN,6.5,,11.7,,1.3,,0.0,,4.1,,8.4,870,,6,4,0
1996,7,19960709,ARC,TLKMAIN,1.1,,3.8,,-2.2,,0.0,,3.8,,5.8,1156,,4,3,0
1996,7,19960710,ARC,TLKMAIN,9.4,,18.3,,0.6,,0.0,,2.5,,6.1,2469,,8,3,0
1996,7,19960711,ARC,TLKMAIN,13.5,,18.1,,9.9,,0.5,,2.8,,8.6,1703,,9,4,0
1996,7,19960712,ARC,TLKMAIN,12.2,,16.0,,8.8,,3.3,,2.1,,6.5,1342,,9,5,0
1996,7,19960713,ARC,TLKMAIN,11.1,,16.0,,8.1,,8.1,,2.1,,5.2,1500,,8,5,0
1996,7,19960714,ARC,TLKMAIN,9.7,,14.3,,5.1,,4.1,,2.9,,9.3,1454,,8,5,0
1996,7,19960715,ARC,TLKMAIN,10.1,,14.3,,6.0,,0.8,,3.2,,9.8,1642,,8,5,0
1996,7,19960716,ARC,TLKMAIN,8.5,,11.1,,4.5,,0.5,,2.3,,6.1,1208,,7,5,0
1996,7,19960717,ARC,TLKMAIN,11.7,,16.9,,2.9,,0.0,,3.0,,6.2,2281,,9,5,0
1996,7,19960718,ARC,TLKMAIN,14.1,,19.7,,8.6,,0.0,,1.7,,4.9,1642,,9,6,0
1996,7,19960719,ARC,TLKMAIN,12.4,,15.3,,9.4,,0.0,,3.2,,6.8,1491,,9,6,0
1996,7,19960720,ARC,TLKMAIN,8.3,,11.7,,4.8,,7.1,,3.3,,8.6,1301,,8,5,0
1996,7,19960721,ARC,TLKMAIN,10.6,,13.3,,7.4,,5.1,,2.4,,7.1,616,,7,5,0
1996,7,19960722,ARC,TLKMAIN,7.0,,11.7,,0.6,,4.3,,2.9,,7.3,1179,,7,5,0
1996,7,19960723,ARC,TLKMAIN,14.6,,19.2,,8.2,,0.0,,4.5,,9.5,2041,,8,5,0
1996,7,19960724,ARC,TLKMAIN,15.5,,19.6,,8.6,,0.0,,5.2,,10.1,1888,,8,5,0
1996,7,19960725,ARC,TLKMAIN,15.4,,19.4,,7.7,,0.0,,5.5,,10.6,2317,,9,5,0
1996,7,19960726,ARC,TLKMAIN,12.8,,15.5,,6.3,,0.0,,6.0,,12.1,1468,,8,5,0
1996,7,19960727,ARC,TLKMAIN,6.8,,12.9,,1.9,,9.4,,4.2,,9.2,1317,,7,5,0
1996,7,19960728,ARC,TLKMAIN,5.2,,8.4,,2.2,,1.5,,3.4,,5.6,1074,,6,4,0
1996,7,19960729,ARC,TLKMAIN,3.2,,4.7,,1.5,,8.1,,3.8,,5.4,577,,5,4,0
1996,7,19960730,ARC,TLKMAIN,1.1,,2.8,,0.0,,3.6,,3.2,,5.4,896,,4,3,0
1996,7,19960731,ARC,TLKMAIN,6.0,,13.0,,-0.4,,0.8,,2.2,,7.8,2323,,7,4,0
1996,8,19960801,ARC,TLKMAIN,11.4,,14.1,,8.2,,0.0,,5.4,,10.0,975,,6,4,0
1996,8,19960802,ARC,TLKMAIN,9.4,,12.5,,5.3,,0.0,,4.0,,7.7,1209,,6,4,0
1996,8,19960803,ARC,TLKMAIN,4.5,,6.4,,2.1,,6.9,,3.3,,8.6,686,,5,4,0
1996,8,19960804,ARC,TLKMAIN,6.4,,11.6,,0.2,,0.0,,2.8,,8.1,2046,,6,4,0
1996,8,19960805,ARC,TLKMAIN,3.4,,5.1,,2.1,,3.3,,3.5,,6.8,730,,5,4,0
1996,8,19960806,ARC,TLKMAIN,3.1,,5.9,,-0.1,,0.3,,2.7,,6.0,1342,,5,3,0
1996,8,19960807,ARC,TLKMAIN,6.2,,10.4,,1.9,,0.0,,2.6,,7.1,1675,,6,4,0
1996,8,19960808,ARC,TLKMAIN,6.9,,10.6,,2.7,,2.0,,2.1,,5.4,935,,6,4,0
1996,8,19960809,ARC,TLKMAIN,0.4,,4.6,,-1.7,,6.6,,3.5,,6.6,877,,4,3,0
1996,8,19960810,ARC,TLKMAIN,-1.0,,3.2,,-4.1,,0.3,,2.9,,6.1,1765,,4,3,0
1996,8,19960811,ARC,TLKMAIN,3.0,,11.3,,-5.6,,0.0,,2.4,,5.2,2044,,5,3,0
1996,8,19960812,ARC,TLKMAIN,8.7,,14.7,,1.6,,0.0,,3.1,,5.9,1405,,6,3,0
1996,8,19960813,ARC,TLKMAIN,9.4,,16.7,,1.2,,0.0,,2.9,,6.7,1741,,6,4,0
1996,8,19960814,ARC,TLKMAIN,8.0,,9.8,,2.5,,3.3,,2.3,,5.2,568,,6,4,0
1996,8,19960815,ARC,TLKMAIN,10.3,,14.7,,5.4,,1.5,,2.0,,4.5,604,,8,4,0
1996,8,19960816,ARC,TLKMAIN,8.3,,11.7,,5.9,,7.1,,3.2,,7.4,424,,6,5,0
1996,8,19960817,ARC,TLKMAIN,4.4,,6.0,,1.4,,0.3,,3.0,,6.0,548,,5,4,0
1996,8,19960818,ARC,TLKMAIN,5.3,,10.3,,-0.3,,0.5,,4.7,,8.5,883,,4,3,0
1996,8,19960819,ARC,TLKMAIN,1.9,,5.6,,-3.1,,1.0,,3.7,,7.0,1487,,4,3,0
1996,8,19960820,ARC,TLKMAIN,-2.7,,-0.7,,-6.0,,0.0,,2.8,,6.9,864,,3,3,0
1996,8,19960821,ARC,TLKMAIN,-4.9,,-3.3,,-6.1,,0.0,,4.7,,7.9,1058,,1,2,0
1996,8,19960822,ARC,TLKMAIN,-5.1,,-3.5,,-7.4,,0.3,,2.7,,4.8,964,,1,1,0
1996,8,19960823,ARC,TLKMAIN,2.8,,10.7,,-9.6,,1.8,,3.7,,6.7,1617,,2,1,0
1996,8,19960824,ARC,TLKMAIN,7.2,,12.5,,6.0,,0.0,,5.0,,9.7,1001,,3,2,Replaced logger daily with average of hourly data; chaning program lost itermediate storage values
1996,8,19960825,ARC,TLKMAIN,1.8,,7.3,,-5.4,,2.0,,4.4,,8.2,488,,3,2,0
1996,8,19960826,ARC,TLKMAIN,-6.1,,-3.9,,-8.1,,0.0,,4.3,,8.4,1227,,1,1,0
1996,8,19960827,ARC,TLKMAIN,-3.3,,3.2,,-6.8,,4.6,,2.4,,5.8,1507,,1,1,0
1996,8,19960828,ARC,TLKMAIN,2.3,,8.8,,-6.8,,0.0,,2.9,,6.7,1677,,1,1,0
1996,8,19960829,ARC,TLKMAIN,6.0,,12.7,,-0.3,,0.0,,3.5,,8.6,1513,,2,1,0
1996,8,19960830,ARC,TLKMAIN,7.1,,13.4,,-0.6,,0.0,,2.6,,6.1,1387,,3,1,0
1996,8,19960831,ARC,TLKMAIN,0.0,,1.6,,-1.3,,3.0,,2.4,,4.6,339,,1,1,0
1996,9,19960901,ARC,TLKMAIN,1.4,,8.9,,-1.5,,1.8,,1.8,,4.4,1126,,2,1,0
1996,9,19960902,ARC,TLKMAIN,7.4,,13.9,,0.5,,0.0,,3.8,,6.3,904,,3,2,0
1996,9,19960903,ARC,TLKMAIN,6.3,,8.8,,4.3,,18.3,,2.5,,6.5,98,,4,2,0
1996,9,19960904,ARC,TLKMAIN,5.7,,10.6,,1.1,,0.0,,2.7,,6.1,1375,,4,2,0
1996,9,19960905,ARC,TLKMAIN,8.3,,14.2,,3.3,,0.0,,5.1,,9.8,1363,,3,2,0
1996,9,19960906,ARC,TLKMAIN,8.7,,17.0,,-0.3,,0.0,,3.2,,7.7,1319,,4,2,0
1996,9,19960907,ARC,TLKMAIN,-0.6,,4.2,,-4.4,,5.1,E,3.7,,6.6,557,,2,2,Using Imnavait SNOTEL precipitation data.
1996,9,19960908,ARC,TLKMAIN,-6.3,,-4.2,,-7.3,,0.0,E,3.1,,5.8,636,,0,1,Using Imnavait SNOTEL precipitation data.
1996,9,19960909,ARC,TLKMAIN,-5.3,,-3.0,,-8.2,,2.5,E,3.7,,6.7,492,,0,1,Using Imnavait SNOTEL precipitation data.
1996,9,19960910,ARC,TLKMAIN,-5.8,,-4.9,,-7.1,,5.1,E,3.7,,6.3,654,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960911,ARC,TLKMAIN,-7.1,,-6.2,,-8.4,,5.1,E,2.7,,4.6,734,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960912,ARC,TLKMAIN,-7.6,,-6.3,,-8.9,,0.0,E,2.5,,4.4,569,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960913,ARC,TLKMAIN,-9.3,,-7.9,,-12.9,,10.2,E,3.1,,5.0,661,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960914,ARC,TLKMAIN,-9.2,,-6.0,,-12.2,,5.1,E,1.5,,3.0,424,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960915,ARC,TLKMAIN,-8.2,,-7.4,,-8.8,,0.0,E,2.0,,3.6,285,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960916,ARC,TLKMAIN,-6.6,,1.2,,-8.8,,0.0,E,1.3,,3.6,763,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960917,ARC,TLKMAIN,-5.9,,0.3,,-10.2,,0.0,E,2.6,,6.7,657,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960918,ARC,TLKMAIN,-6.9,,-4.7,,-8.7,,0.0,E,1.4,,3.1,687,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960919,ARC,TLKMAIN,-5.5,,-2.3,,-6.8,,0.0,E,1.7,,3.7,580,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960920,ARC,TLKMAIN,-4.1,,-0.8,,-8.2,,0.0,E,3.4,,10.0,927,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960921,ARC,TLKMAIN,-2.4,,-0.4,,-5.7,,0.0,E,4.9,,9.2,576,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960922,ARC,TLKMAIN,-7.4,,-4.3,,-9.5,,0.0,E,2.3,,4.7,539,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960923,ARC,TLKMAIN,-11.1,,-5.9,,-18.0,,2.5,E,2.0,,3.6,720,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960924,ARC,TLKMAIN,-11.7,,-7.3,,-18.3,,0.0,E,1.8,,4.4,478,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960925,ARC,TLKMAIN,-12.1,,-8.6,,-17.8,,0.0,E,2.1,,4.6,445,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960926,ARC,TLKMAIN,-14.7,,-9.7,,-25.6,,5.1,E,2.5,,5.0,473,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960927,ARC,TLKMAIN,-14.4,,-5.4,,-25.6,,0.0,E,1.9,,4.7,425,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960928,ARC,TLKMAIN,-6.0,,-4.8,,-8.1,,0.0,E,2.9,,5.6,468,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960929,ARC,TLKMAIN,-7.5,,-2.5,,-14.5,,0.0,E,5.2,,8.1,486,,0,0,Using Imnavait SNOTEL precipitation data.
1996,9,19960930,ARC,TLKMAIN,-6.7,,-3.6,,-9.8,,0.0,E,1.8,,5.9,281,,0,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961001,ARC,TLKMAIN,-13.5,,-7.1,,-23.4,,2.5,E,0.4,,0.4,#N/A,,0,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961002,ARC,TLKMAIN,-11.3,,-3.6,,-20.6,,0.0,E,3.5,,8.9,#N/A,,0,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961003,ARC,TLKMAIN,-6.9,,-2.2,,-11.3,,0.0,E,2.2,,8.0,#N/A,,0,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961004,ARC,TLKMAIN,-4.3,,-2.0,,-7.2,,0.0,E,4.0,,8.1,#N/A,,0,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961005,ARC,TLKMAIN,-4.4,,-1.7,,-9.9,,2.5,E,3.8,,7.6,#N/A,,0,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961006,ARC,TLKMAIN,-12.2,,-9.5,,-15.0,,2.5,E,1.2,,5.2,#N/A,,0,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961007,ARC,TLKMAIN,-19.7,,-14.6,,-29.7,,0.0,E,2.8,,4.9,#N/A,,0,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961008,ARC,TLKMAIN,-23.7,,-16.9,,-28.7,,0.0,E,2.0,,4.3,#N/A,,-1,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961009,ARC,TLKMAIN,-22.6,,-16.7,,-28.3,,0.0,E,2.5,,4.6,#N/A,,-1,0,Using Imnavait SNOTEL precipitation data.
1996,10,19961010,ARC,TLKMAIN,-18.4,,-13.9,,-22.7,,2.5,E,3.7,,7.9,#N/A,,-1,0,Using Imnavait SNOTEL precipitation data.
